,index,name,status,team_year
452,83,Louis Amundson,OK,Philadelphia 76ers 2006-07
453,83,Louis Amundson,OK,Philadelphia 76ers 2007-08
454,83,Louis Amundson,OK,Phoenix Suns 2008-09
455,83,Louis Amundson,OK,Phoenix Suns 2009-10
456,83,Louis Amundson,OK,Golden State Warriors 2010-11
457,83,Louis Amundson,OK,Indiana Pacers 2011-12
458,83,Louis Amundson,OK,Chicago Bulls 2012-13
459,83,Louis Amundson,OK,Minnesota Timberwolves 2012-13
460,83,Louis Amundson,OK,New Orleans Hornets 2012-13
461,83,Louis Amundson,OK,New Orleans Pelicans 2013-14
462,83,Louis Amundson,OK,Chicago Bulls 2013-14
463,83,Louis Amundson,OK,Cleveland Cavaliers 2014-15
464,83,Louis Amundson,OK,New York Knicks 2014-15
465,83,Louis Amundson,OK,New York Knicks 2015-16
466,84,Bob Anderegg,OK,New York Knicks 1959-60
467,85,Chris Andersen,OK,Denver Nuggets 2001-02
468,85,Chris Andersen,OK,Denver Nuggets 2002-03
469,85,Chris Andersen,OK,Denver Nuggets 2003-04
470,85,Chris Andersen,OK,New Orleans Hornets 2004-05
471,85,Chris Andersen,OK,New Orleans-Oklahoma City Hornets 2005-06
472,85,Chris Andersen,OK,New Orleans Hornets 2007-08
473,85,Chris Andersen,OK,Denver Nuggets 2008-09
474,85,Chris Andersen,OK,Denver Nuggets 2009-10
475,85,Chris Andersen,OK,Denver Nuggets 2010-11
476,85,Chris Andersen,OK,Denver Nuggets 2011-12
477,85,Chris Andersen,OK,Miami Heat 2012-13
478,85,Chris Andersen,OK,Miami Heat 2013-14
479,85,Chris Andersen,OK,Miami Heat 2014-15
480,85,Chris Andersen,OK,Memphis Grizzlies 2015-16
481,85,Chris Andersen,OK,Miami Heat 2015-16
482,85,Chris Andersen,OK,Cleveland Cavaliers 2016-17
483,86,David Andersen,OK,Houston Rockets 2009-10
484,86,David Andersen,OK,Toronto Raptors 2010-11
485,86,David Andersen,OK,New Orleans Hornets 2010-11
486,87,Alan Anderson,OK,Charlotte Bobcats 2005-06
487,87,Alan Anderson,OK,Charlotte Bobcats 2006-07
488,87,Alan Anderson,OK,Toronto Raptors 2011-12
489,87,Alan Anderson,OK,Toronto Raptors 2012-13
490,87,Alan Anderson,OK,Brooklyn Nets 2013-14
491,87,Alan Anderson,OK,Brooklyn Nets 2014-15
492,87,Alan Anderson,OK,Washington Wizards 2015-16
493,87,Alan Anderson,OK,Los Angeles Clippers 2016-17
494,88,Antonio Anderson,OK,Oklahoma City Thunder 2009-10
495,89,Cliff Anderson,OK,Los Angeles Lakers 1967-68
496,89,Cliff Anderson,OK,Los Angeles Lakers 1968-69
497,89,Cliff Anderson,OK,Cleveland Cavaliers 1970-71
498,89,Cliff Anderson,OK,Philadelphia 76ers 1970-71
499,90,Dan Anderson,OK,Portland Trail Blazers 1974-75
500,90,Dan Anderson,OK,Portland Trail Blazers 1975-76
501,91,Derek Anderson,OK,Cleveland Cavaliers 1997-98
502,91,Derek Anderson,OK,Cleveland Cavaliers 1998-99
503,91,Derek Anderson,OK,Los Angeles Clippers 1999-00
504,91,Derek Anderson,OK,San Antonio Spurs 2000-01
505,91,Derek Anderson,OK,Portland Trail Blazers 2001-02
506,91,Derek Anderson,OK,Portland Trail Blazers 2002-03
507,91,Derek Anderson,OK,Portland Trail Blazers 2003-04
508,91,Derek Anderson,OK,Portland Trail Blazers 2004-05
509,91,Derek Anderson,OK,Houston Rockets 2005-06
510,91,Derek Anderson,OK,Miami Heat 2005-06
511,91,Derek Anderson,OK,Charlotte Bobcats 2006-07
512,91,Derek Anderson,OK,Charlotte Bobcats 2007-08
513,92,Dwight Anderson,OK,Denver Nuggets 1982-83
514,93,Eric Anderson,OK,New York Knicks 1992-93
515,93,Eric Anderson,OK,New York Knicks 1993-94
516,94,Greg Anderson,OK,San Antonio Spurs 1987-88
517,94,Greg Anderson,OK,San Antonio Spurs 1988-89
518,94,Greg Anderson,OK,Milwaukee Bucks 1989-90
519,94,Greg Anderson,OK,Milwaukee Bucks 1990-91
520,94,Greg Anderson,OK,New Jersey Nets 1990-91
521,94,Greg Anderson,OK,Denver Nuggets 1990-91
522,94,Greg Anderson,OK,Denver Nuggets 1991-92
523,94,Greg Anderson,OK,Detroit Pistons 1993-94
524,94,Greg Anderson,OK,Atlanta Hawks 1994-95
525,94,Greg Anderson,OK,San Antonio Spurs 1995-96
526,94,Greg Anderson,OK,San Antonio Spurs 1996-97
527,94,Greg Anderson,OK,Atlanta Hawks 1997-98
528,95,J.J. Anderson,OK,Philadelphia 76ers 1982-83
529,95,J.J. Anderson,OK,Utah Jazz 1982-83
530,95,J.J. Anderson,OK,Utah Jazz 1983-84
531,95,J.J. Anderson,OK,Utah Jazz 1984-85
532,96,James Anderson,OK,San Antonio Spurs 2010-11
533,96,James Anderson,OK,San Antonio Spurs 2011-12
534,96,James Anderson,OK,San Antonio Spurs 2012-13
535,96,James Anderson,OK,Houston Rockets 2012-13
536,96,James Anderson,OK,Philadelphia 76ers 2013-14
537,96,James Anderson,OK,Sacramento Kings 2015-16
538,97,Jerome Anderson,OK,Boston Celtics 1975-76
539,97,Jerome Anderson,OK,Indiana Pacers 1976-77
540,98,Justin Anderson,OK,Dallas Mavericks 2015-16
541,98,Justin Anderson,OK,Dallas Mavericks 2016-17
542,98,Justin Anderson,OK,Philadelphia 76ers 2016-17
543,98,Justin Anderson,OK,Philadelphia 76ers 2017-18
544,98,Justin Anderson,OK,Atlanta Hawks 2018-19
545,98,Justin Anderson,OK,Brooklyn Nets 2019-20
546,98,Justin Anderson,OK,Cleveland Cavaliers 2021-22
547,98,Justin Anderson,OK,Indiana Pacers 2021-22
548,99,Kenny Anderson,OK,New Jersey Nets 1991-92
549,99,Kenny Anderson,OK,New Jersey Nets 1992-93
550,99,Kenny Anderson,OK,New Jersey Nets 1993-94
551,99,Kenny Anderson,OK,New Jersey Nets 1994-95
552,99,Kenny Anderson,OK,New Jersey Nets 1995-96
553,99,Kenny Anderson,OK,Charlotte Hornets 1995-96
554,99,Kenny Anderson,OK,Portland Trail Blazers 1996-97
555,99,Kenny Anderson,OK,Portland Trail Blazers 1997-98
556,99,Kenny Anderson,OK,Boston Celtics 1997-98
557,99,Kenny Anderson,OK,Boston Celtics 1998-99
558,99,Kenny Anderson,OK,Boston Celtics 1999-00
559,99,Kenny Anderson,OK,Boston Celtics 2000-01
560,99,Kenny Anderson,OK,Boston Celtics 2001-02
561,99,Kenny Anderson,OK,Seattle SuperSonics 2002-03
562,99,Kenny Anderson,OK,New Orleans Hornets 2002-03
563,99,Kenny Anderson,OK,Indiana Pacers 2003-04
564,99,Kenny Anderson,OK,Atlanta Hawks 2004-05
565,99,Kenny Anderson,OK,Los Angeles Clippers 2004-05
566,100,Kim Anderson,OK,Portland Trail Blazers 1978-79
567,101,Kyle Anderson,OK,San Antonio Spurs 2014-15
568,101,Kyle Anderson,OK,San Antonio Spurs 2015-16
569,101,Kyle Anderson,OK,San Antonio Spurs 2016-17
570,101,Kyle Anderson,OK,San Antonio Spurs 2017-18
571,101,Kyle Anderson,OK,Memphis Grizzlies 2018-19
572,101,Kyle Anderson,OK,Memphis Grizzlies 2019-20
573,101,Kyle Anderson,OK,Memphis Grizzlies 2020-21
574,101,Kyle Anderson,OK,Memphis Grizzlies 2021-22
575,101,Kyle Anderson,OK,Minnesota Timberwolves 2022-23
576,102,Michael Anderson,OK,San Antonio Spurs 1988-89
577,103,Nick Anderson,OK,Orlando Magic 1989-90
578,103,Nick Anderson,OK,Orlando Magic 1990-91
579,103,Nick Anderson,OK,Orlando Magic 1991-92
580,103,Nick Anderson,OK,Orlando Magic 1992-93
581,103,Nick Anderson,OK,Orlando Magic 1993-94
582,103,Nick Anderson,OK,Orlando Magic 1994-95
583,103,Nick Anderson,OK,Orlando Magic 1995-96
584,103,Nick Anderson,OK,Orlando Magic 1996-97
585,103,Nick Anderson,OK,Orlando Magic 1997-98
586,103,Nick Anderson,OK,Orlando Magic 1998-99
587,103,Nick Anderson,OK,Sacramento Kings 1999-00
588,103,Nick Anderson,OK,Sacramento Kings 2000-01
589,103,Nick Anderson,OK,Memphis Grizzlies 2001-02
590,104,Richard Anderson,OK,San Diego Clippers 1982-83
591,104,Richard Anderson,OK,Denver Nuggets 1983-84
592,104,Richard Anderson,OK,Houston Rockets 1986-87
593,104,Richard Anderson,OK,Houston Rockets 1987-88
594,104,Richard Anderson,OK,Portland Trail Blazers 1987-88
595,104,Richard Anderson,OK,Portland Trail Blazers 1988-89
596,104,Richard Anderson,OK,Charlotte Hornets 1989-90
597,105,Ron Anderson,OK,Cleveland Cavaliers 1984-85
598,105,Ron Anderson,OK,Cleveland Cavaliers 1985-86
599,105,Ron Anderson,OK,Indiana Pacers 1985-86
600,105,Ron Anderson,OK,Indiana Pacers 1986-87
601,105,Ron Anderson,OK,Indiana Pacers 1987-88
602,105,Ron Anderson,OK,Philadelphia 76ers 1988-89
603,105,Ron Anderson,OK,Philadelphia 76ers 1989-90
604,105,Ron Anderson,OK,Philadelphia 76ers 1990-91
605,105,Ron Anderson,OK,Philadelphia 76ers 1991-92
606,105,Ron Anderson,OK,Philadelphia 76ers 1992-93
607,105,Ron Anderson,OK,New Jersey Nets 1993-94
608,105,Ron Anderson,OK,Washington Bullets 1993-94
609,106,Ryan Anderson,OK,New Jersey Nets 2008-09
610,106,Ryan Anderson,OK,Orlando Magic 2009-10
611,106,Ryan Anderson,OK,Orlando Magic 2010-11
612,106,Ryan Anderson,OK,Orlando Magic 2011-12
613,106,Ryan Anderson,OK,New Orleans Hornets 2012-13
614,106,Ryan Anderson,OK,New Orleans Pelicans 2013-14
615,106,Ryan Anderson,OK,New Orleans Pelicans 2014-15
616,106,Ryan Anderson,OK,New Orleans Pelicans 2015-16
617,106,Ryan Anderson,OK,Houston Rockets 2016-17
618,106,Ryan Anderson,OK,Houston Rockets 2017-18
619,106,Ryan Anderson,OK,Miami Heat 2018-19
620,106,Ryan Anderson,OK,Phoenix Suns 2018-19
621,106,Ryan Anderson,OK,Houston Rockets 2019-20
622,107,Shandon Anderson,OK,Utah Jazz 1996-97
623,107,Shandon Anderson,OK,Utah Jazz 1997-98
624,107,Shandon Anderson,OK,Utah Jazz 1998-99
625,107,Shandon Anderson,OK,Houston Rockets 1999-00
626,107,Shandon Anderson,OK,Houston Rockets 2000-01
627,107,Shandon Anderson,OK,New York Knicks 2001-02
628,107,Shandon Anderson,OK,New York Knicks 2002-03
629,107,Shandon Anderson,OK,New York Knicks 2003-04
630,107,Shandon Anderson,OK,New York Knicks 2004-05
631,107,Shandon Anderson,OK,Miami Heat 2004-05
632,107,Shandon Anderson,OK,Miami Heat 2005-06
633,108,Willie Anderson,OK,San Antonio Spurs 1988-89
634,108,Willie Anderson,OK,San Antonio Spurs 1989-90
635,108,Willie Anderson,OK,San Antonio Spurs 1990-91
636,108,Willie Anderson,OK,San Antonio Spurs 1991-92
637,108,Willie Anderson,OK,San Antonio Spurs 1992-93
638,108,Willie Anderson,OK,San Antonio Spurs 1993-94
639,108,Willie Anderson,OK,San Antonio Spurs 1994-95
640,108,Willie Anderson,OK,Toronto Raptors 1995-96
641,108,Willie Anderson,OK,New York Knicks 1995-96
642,108,Willie Anderson,OK,Miami Heat 1996-97
643,109,Wally Anderzunas,OK,Cincinnati Royals 1969-70
644,110,Martynas Andriuskevicius,OK,Cleveland Cavaliers 2005-06
645,111,Don Anielak,OK,New York Knicks 1954-55
646,112,Ike Anigbogu,OK,Indiana Pacers 2017-18
647,112,Ike Anigbogu,OK,Indiana Pacers 2018-19
648,113,Michael Ansley,OK,Orlando Magic 1989-90
649,113,Michael Ansley,OK,Orlando Magic 1990-91
650,113,Michael Ansley,OK,Philadelphia 76ers 1991-92
651,113,Michael Ansley,OK,Charlotte Hornets 1991-92
652,114,Chris Anstey,OK,Dallas Mavericks 1997-98
653,114,Chris Anstey,OK,Dallas Mavericks 1998-99
654,114,Chris Anstey,OK,Chicago Bulls 1999-00
655,115,Giannis Antetokounmpo,OK,Milwaukee Bucks 2013-14
656,115,Giannis Antetokounmpo,OK,Milwaukee Bucks 2014-15
657,115,Giannis Antetokounmpo,OK,Milwaukee Bucks 2015-16
658,115,Giannis Antetokounmpo,OK,Milwaukee Bucks 2016-17
659,115,Giannis Antetokounmpo,OK,Milwaukee Bucks 2017-18
660,115,Giannis Antetokounmpo,OK,Milwaukee Bucks 2018-19
661,115,Giannis Antetokounmpo,OK,Milwaukee Bucks 2019-20
662,115,Giannis Antetokounmpo,OK,Milwaukee Bucks 2020-21
663,115,Giannis Antetokounmpo,OK,Milwaukee Bucks 2021-22
664,115,Giannis Antetokounmpo,OK,Milwaukee Bucks 2022-23
665,116,Kostas Antetokounmpo,OK,Dallas Mavericks 2018-19
666,116,Kostas Antetokounmpo,OK,Los Angeles Lakers 2019-20
667,116,Kostas Antetokounmpo,OK,Los Angeles Lakers 2020-21
668,117,Thanasis Antetokounmpo,OK,New York Knicks 2015-16
669,117,Thanasis Antetokounmpo,OK,Milwaukee Bucks 2019-20
670,117,Thanasis Antetokounmpo,OK,Milwaukee Bucks 2020-21
671,117,Thanasis Antetokounmpo,OK,Milwaukee Bucks 2021-22
672,117,Thanasis Antetokounmpo,OK,Milwaukee Bucks 2022-23
673,118,Carmelo Anthony,OK,Denver Nuggets 2003-04
674,118,Carmelo Anthony,OK,Denver Nuggets 2004-05
675,118,Carmelo Anthony,OK,Denver Nuggets 2005-06
676,118,Carmelo Anthony,OK,Denver Nuggets 2006-07
677,118,Carmelo Anthony,OK,Denver Nuggets 2007-08
678,118,Carmelo Anthony,OK,Denver Nuggets 2008-09
679,118,Carmelo Anthony,OK,Denver Nuggets 2009-10
680,118,Carmelo Anthony,OK,Denver Nuggets 2010-11
681,118,Carmelo Anthony,OK,New York Knicks 2010-11
682,118,Carmelo Anthony,OK,New York Knicks 2011-12
683,118,Carmelo Anthony,OK,New York Knicks 2012-13
684,118,Carmelo Anthony,OK,New York Knicks 2013-14
685,118,Carmelo Anthony,OK,New York Knicks 2014-15
686,118,Carmelo Anthony,OK,New York Knicks 2015-16
687,118,Carmelo Anthony,OK,New York Knicks 2016-17
688,118,Carmelo Anthony,OK,Oklahoma City Thunder 2017-18
689,118,Carmelo Anthony,OK,Houston Rockets 2018-19
690,118,Carmelo Anthony,OK,Portland Trail Blazers 2019-20
691,118,Carmelo Anthony,OK,Portland Trail Blazers 2020-21
692,118,Carmelo Anthony,OK,Los Angeles Lakers 2021-22
693,119,Cole Anthony,OK,Orlando Magic 2020-21
694,119,Cole Anthony,OK,Orlando Magic 2021-22
695,119,Cole Anthony,OK,Orlando Magic 2022-23
696,120,Greg Anthony,OK,New York Knicks 1991-92
697,120,Greg Anthony,OK,New York Knicks 1992-93
698,120,Greg Anthony,OK,New York Knicks 1993-94
699,120,Greg Anthony,OK,New York Knicks 1994-95
700,120,Greg Anthony,OK,Vancouver Grizzlies 1995-96
701,120,Greg Anthony,OK,Vancouver Grizzlies 1996-97
702,120,Greg Anthony,OK,Seattle SuperSonics 1997-98
703,120,Greg Anthony,OK,Portland Trail Blazers 1998-99
704,120,Greg Anthony,OK,Portland Trail Blazers 1999-00
705,120,Greg Anthony,OK,Portland Trail Blazers 2000-01
706,120,Greg Anthony,OK,Chicago Bulls 2001-02
707,120,Greg Anthony,OK,Milwaukee Bucks 2001-02
708,121,Joel Anthony,OK,Miami Heat 2007-08
709,121,Joel Anthony,OK,Miami Heat 2008-09
710,121,Joel Anthony,OK,Miami Heat 2009-10
711,121,Joel Anthony,OK,Miami Heat 2010-11
712,121,Joel Anthony,OK,Miami Heat 2011-12
713,121,Joel Anthony,OK,Miami Heat 2012-13
714,121,Joel Anthony,OK,Miami Heat 2013-14
715,121,Joel Anthony,OK,Boston Celtics 2013-14
716,121,Joel Anthony,OK,Detroit Pistons 2014-15
717,121,Joel Anthony,OK,Detroit Pistons 2015-16
718,121,Joel Anthony,OK,San Antonio Spurs 2016-17
719,122,Pero Antic,OK,Atlanta Hawks 2013-14
720,122,Pero Antic,OK,Atlanta Hawks 2014-15
721,123,OG Anunoby,OK,Toronto Raptors 2017-18
722,123,OG Anunoby,OK,Toronto Raptors 2018-19
723,123,OG Anunoby,OK,Toronto Raptors 2019-20
724,123,OG Anunoby,OK,Toronto Raptors 2020-21
725,123,OG Anunoby,OK,Toronto Raptors 2021-22
726,123,OG Anunoby,OK,Toronto Raptors 2022-23
727,124,Keith Appling,OK,Orlando Magic 2015-16
728,125,Rafael Araújo,OK,Toronto Raptors 2004-05
729,125,Rafael Araújo,OK,Toronto Raptors 2005-06
730,125,Rafael Araújo,OK,Utah Jazz 2006-07
731,126,Stacey Arceneaux,OK,St. Louis Hawks 1961-62
732,127,Nate Archibald,OK,Cincinnati Royals 1970-71
733,127,Nate Archibald,OK,Cincinnati Royals 1971-72
734,127,Nate Archibald,OK,Kansas City-Omaha Kings 1972-73
735,127,Nate Archibald,OK,Kansas City-Omaha Kings 1973-74
736,127,Nate Archibald,OK,Kansas City-Omaha Kings 1974-75
737,127,Nate Archibald,OK,Kansas City Kings 1975-76
738,127,Nate Archibald,OK,New York Nets 1976-77
739,127,Nate Archibald,OK,Boston Celtics 1978-79
740,127,Nate Archibald,OK,Boston Celtics 1979-80
741,127,Nate Archibald,OK,Boston Celtics 1980-81
742,127,Nate Archibald,OK,Boston Celtics 1981-82
743,127,Nate Archibald,OK,Boston Celtics 1982-83
744,127,Nate Archibald,OK,Milwaukee Bucks 1983-84
745,128,Robert Archibald,OK,Memphis Grizzlies 2002-03
746,128,Robert Archibald,OK,Phoenix Suns 2003-04
747,128,Robert Archibald,OK,Orlando Magic 2003-04
748,128,Robert Archibald,OK,Toronto Raptors 2003-04
749,129,Ryan Arcidiacono,OK,Chicago Bulls 2017-18
750,129,Ryan Arcidiacono,OK,Chicago Bulls 2018-19
751,129,Ryan Arcidiacono,OK,Chicago Bulls 2019-20
752,129,Ryan Arcidiacono,OK,Chicago Bulls 2020-21
753,129,Ryan Arcidiacono,OK,New York Knicks 2021-22
754,129,Ryan Arcidiacono,OK,New York Knicks 2022-23
755,129,Ryan Arcidiacono,OK,Portland Trail Blazers 2022-23
756,130,Jim Ard,OK,Boston Celtics 1974-75
757,130,Jim Ard,OK,Boston Celtics 1975-76
758,130,Jim Ard,OK,Boston Celtics 1976-77
759,130,Jim Ard,OK,Boston Celtics 1977-78
760,130,Jim Ard,OK,Chicago Bulls 1977-78
761,131,Gilbert Arenas,OK,Golden State Warriors 2001-02
762,131,Gilbert Arenas,OK,Golden State Warriors 2002-03
763,131,Gilbert Arenas,OK,Washington Wizards 2003-04
764,131,Gilbert Arenas,OK,Washington Wizards 2004-05
765,131,Gilbert Arenas,OK,Washington Wizards 2005-06
766,131,Gilbert Arenas,OK,Washington Wizards 2006-07
767,131,Gilbert Arenas,OK,Washington Wizards 2007-08
768,131,Gilbert Arenas,OK,Washington Wizards 2008-09
769,131,Gilbert Arenas,OK,Washington Wizards 2009-10
770,131,Gilbert Arenas,OK,Washington Wizards 2010-11
771,131,Gilbert Arenas,OK,Orlando Magic 2010-11
772,131,Gilbert Arenas,OK,Memphis Grizzlies 2011-12
773,132,Trevor Ariza,OK,New York Knicks 2004-05
774,132,Trevor Ariza,OK,New York Knicks 2005-06
775,132,Trevor Ariza,OK,Orlando Magic 2005-06
776,132,Trevor Ariza,OK,Orlando Magic 2006-07
777,132,Trevor Ariza,OK,Orlando Magic 2007-08
778,132,Trevor Ariza,OK,Los Angeles Lakers 2007-08
779,132,Trevor Ariza,OK,Los Angeles Lakers 2008-09
780,132,Trevor Ariza,OK,Houston Rockets 2009-10
781,132,Trevor Ariza,OK,New Orleans Hornets 2010-11
782,132,Trevor Ariza,OK,New Orleans Hornets 2011-12
783,132,Trevor Ariza,OK,Washington Wizards 2012-13
784,132,Trevor Ariza,OK,Washington Wizards 2013-14
785,132,Trevor Ariza,OK,Houston Rockets 2014-15
786,132,Trevor Ariza,OK,Houston Rockets 2015-16
787,132,Trevor Ariza,OK,Houston Rockets 2016-17
788,132,Trevor Ariza,OK,Houston Rockets 2017-18
789,132,Trevor Ariza,OK,Phoenix Suns 2018-19
790,132,Trevor Ariza,OK,Washington Wizards 2018-19
791,132,Trevor Ariza,OK,Portland Trail Blazers 2019-20
792,132,Trevor Ariza,OK,Sacramento Kings 2019-20
793,132,Trevor Ariza,OK,Miami Heat 2020-21
794,132,Trevor Ariza,OK,Los Angeles Lakers 2021-22
795,133,Paul Arizin,OK,Philadelphia Warriors 1950-51
796,133,Paul Arizin,OK,Philadelphia Warriors 1951-52
797,133,Paul Arizin,OK,Philadelphia Warriors 1954-55
798,133,Paul Arizin,OK,Philadelphia Warriors 1955-56
799,133,Paul Arizin,OK,Philadelphia Warriors 1956-57
800,133,Paul Arizin,OK,Philadelphia Warriors 1957-58
801,133,Paul Arizin,OK,Philadelphia Warriors 1958-59
802,133,Paul Arizin,OK,Philadelphia Warriors 1959-60
803,133,Paul Arizin,OK,Philadelphia Warriors 1960-61
804,133,Paul Arizin,OK,Philadelphia Warriors 1961-62
805,134,Joe Arlauckas,OK,Sacramento Kings 1987-88
806,135,B.J. Armstrong,OK,Chicago Bulls 1989-90
807,135,B.J. Armstrong,OK,Chicago Bulls 1990-91
808,135,B.J. Armstrong,OK,Chicago Bulls 1991-92
809,135,B.J. Armstrong,OK,Chicago Bulls 1992-93
810,135,B.J. Armstrong,OK,Chicago Bulls 1993-94
811,135,B.J. Armstrong,OK,Chicago Bulls 1994-95
812,135,B.J. Armstrong,OK,Golden State Warriors 1995-96
813,135,B.J. Armstrong,OK,Golden State Warriors 1996-97
814,135,B.J. Armstrong,OK,Golden State Warriors 1997-98
815,135,B.J. Armstrong,OK,Charlotte Hornets 1997-98
816,135,B.J. Armstrong,OK,Charlotte Hornets 1998-99
817,135,B.J. Armstrong,OK,Orlando Magic 1998-99
818,135,B.J. Armstrong,OK,Chicago Bulls 1999-00
819,136,Bob Armstrong,OK,Philadelphia Warriors 1956-57
820,137,Brandon Armstrong,OK,New Jersey Nets 2001-02
821,137,Brandon Armstrong,OK,New Jersey Nets 2002-03
822,137,Brandon Armstrong,OK,New Jersey Nets 2003-04
823,138,Curly Armstrong,OK,Fort Wayne Pistons 1948-49
824,138,Curly Armstrong,OK,Fort Wayne Pistons 1949-50
825,138,Curly Armstrong,OK,Fort Wayne Pistons 1950-51
826,139,Darrell Armstrong,OK,Orlando Magic 1994-95
827,139,Darrell Armstrong,OK,Orlando Magic 1995-96
828,139,Darrell Armstrong,OK,Orlando Magic 1996-97
829,139,Darrell Armstrong,OK,Orlando Magic 1997-98
830,139,Darrell Armstrong,OK,Orlando Magic 1998-99
831,139,Darrell Armstrong,OK,Orlando Magic 1999-00
832,139,Darrell Armstrong,OK,Orlando Magic 2000-01
833,139,Darrell Armstrong,OK,Orlando Magic 2001-02
834,139,Darrell Armstrong,OK,Orlando Magic 2002-03
835,139,Darrell Armstrong,OK,New Orleans Hornets 2003-04
836,139,Darrell Armstrong,OK,New Orleans Hornets 2004-05
837,139,Darrell Armstrong,OK,Dallas Mavericks 2004-05
838,139,Darrell Armstrong,OK,Dallas Mavericks 2005-06
839,139,Darrell Armstrong,OK,Indiana Pacers 2006-07
840,139,Darrell Armstrong,OK,New Jersey Nets 2007-08
841,140,Hilton Armstrong,OK,New Orleans-Oklahoma City Hornets 2006-07
842,140,Hilton Armstrong,OK,New Orleans Hornets 2007-08
843,140,Hilton Armstrong,OK,New Orleans Hornets 2008-09
844,140,Hilton Armstrong,OK,New Orleans Hornets 2009-10
845,140,Hilton Armstrong,OK,Sacramento Kings 2009-10
846,140,Hilton Armstrong,OK,Houston Rockets 2009-10
847,140,Hilton Armstrong,OK,Washington Wizards 2010-11
848,140,Hilton Armstrong,OK,Atlanta Hawks 2010-11
849,140,Hilton Armstrong,OK,Golden State Warriors 2013-14
850,141,Tate Armstrong,OK,Chicago Bulls 1977-78
851,141,Tate Armstrong,OK,Chicago Bulls 1978-79
852,142,Jesse Arnelle,OK,Fort Wayne Pistons 1955-56
853,143,Jay Arnette,OK,Cincinnati Royals 1963-64
854,143,Jay Arnette,OK,Cincinnati Royals 1964-65
855,143,Jay Arnette,OK,Cincinnati Royals 1965-66
856,144,Bob Arnzen,OK,Cincinnati Royals 1970-71
857,145,Carlos Arroyo,OK,Toronto Raptors 2001-02
858,145,Carlos Arroyo,OK,Denver Nuggets 2001-02
859,145,Carlos Arroyo,OK,Utah Jazz 2002-03
860,145,Carlos Arroyo,OK,Utah Jazz 2003-04
861,145,Carlos Arroyo,OK,Utah Jazz 2004-05
862,145,Carlos Arroyo,OK,Detroit Pistons 2004-05
863,145,Carlos Arroyo,OK,Detroit Pistons 2005-06
864,145,Carlos Arroyo,OK,Orlando Magic 2005-06
865,145,Carlos Arroyo,OK,Orlando Magic 2006-07
866,145,Carlos Arroyo,OK,Orlando Magic 2007-08
867,145,Carlos Arroyo,OK,Miami Heat 2009-10
868,145,Carlos Arroyo,OK,Miami Heat 2010-11
869,145,Carlos Arroyo,OK,Boston Celtics 2010-11
870,146,Darrell Arthur,OK,Memphis Grizzlies 2008-09
871,146,Darrell Arthur,OK,Memphis Grizzlies 2009-10
872,146,Darrell Arthur,OK,Memphis Grizzlies 2010-11
873,146,Darrell Arthur,OK,Memphis Grizzlies 2012-13
874,146,Darrell Arthur,OK,Denver Nuggets 2013-14
875,146,Darrell Arthur,OK,Denver Nuggets 2014-15
876,146,Darrell Arthur,OK,Denver Nuggets 2015-16
877,146,Darrell Arthur,OK,Denver Nuggets 2016-17
878,146,Darrell Arthur,OK,Denver Nuggets 2017-18
879,147,John Arthurs,OK,Milwaukee Bucks 1969-70
880,148,Jamel Artis,OK,Orlando Magic 2017-18
881,149,Brandon Ashley,ERROR,
882,150,Omer Asik,OK,Chicago Bulls 2010-11
883,150,Omer Asik,OK,Chicago Bulls 2011-12
884,150,Omer Asik,OK,Houston Rockets 2012-13
885,150,Omer Asik,OK,Houston Rockets 2013-14
886,150,Omer Asik,OK,New Orleans Pelicans 2014-15
887,150,Omer Asik,OK,New Orleans Pelicans 2015-16
888,150,Omer Asik,OK,New Orleans Pelicans 2016-17
889,150,Omer Asik,OK,Chicago Bulls 2017-18
890,150,Omer Asik,OK,New Orleans Pelicans 2017-18
891,151,Vincent Askew,OK,Philadelphia 76ers 1987-88
892,151,Vincent Askew,OK,Golden State Warriors 1990-91
893,151,Vincent Askew,OK,Golden State Warriors 1991-92
894,151,Vincent Askew,OK,Sacramento Kings 1992-93
895,151,Vincent Askew,OK,Seattle SuperSonics 1992-93
896,151,Vincent Askew,OK,Seattle SuperSonics 1993-94
897,151,Vincent Askew,OK,Seattle SuperSonics 1994-95
898,151,Vincent Askew,OK,Seattle SuperSonics 1995-96
899,151,Vincent Askew,OK,New Jersey Nets 1996-97
900,151,Vincent Askew,OK,Indiana Pacers 1996-97
901,151,Vincent Askew,OK,Denver Nuggets 1996-97
902,151,Vincent Askew,OK,Portland Trail Blazers 1997-98
903,152,Keith Askins,OK,Miami Heat 1990-91
904,152,Keith Askins,OK,Miami Heat 1991-92
905,152,Keith Askins,OK,Miami Heat 1992-93
906,152,Keith Askins,OK,Miami Heat 1993-94
907,152,Keith Askins,OK,Miami Heat 1994-95
908,152,Keith Askins,OK,Miami Heat 1995-96
